date,latitude,longitude,county,rainfall,temperature,humidity
2020-07-26,0.28,34.91,Kakamega1,1.0,18.3,74.67
2020-07-27,0.28,34.91,Kakamega1,0.2,18.43,74.67
2020-07-28,0.28,34.91,Kakamega1,1.3,18.01,80.33
2020-07-29,0.28,34.91,Kakamega1,2.6,18.45,83.46
2020-07-30,0.28,34.91,Kakamega1,4.8,17.98,88.12
2020-07-31,0.28,34.91,Kakamega1,0.1,18.66,75.33
2020-08-01,0.28,34.91,Kakamega1,0.2,18.61,75.79
2020-08-02,0.28,34.91,Kakamega1,0.8,18.21,75.79
2020-08-03,0.28,34.91,Kakamega1,5.7,18.08,84.83
2020-08-04,0.28,34.91,Kakamega1,0.4,18.0,84.58
2020-08-05,0.28,34.91,Kakamega1,0.7,18.45,80.38
2020-08-06,0.28,34.91,Kakamega1,2.7,18.59,80.21
2020-08-07,0.28,34.91,Kakamega1,6.6,18.69,81.17
2020-08-08,0.28,34.91,Kakamega1,3.3,18.46,82.38
2020-08-09,0.28,34.91,Kakamega1,0.6,18.16,79.21
2020-08-10,0.28,34.91,Kakamega1,0.3,19.06,70.0
2020-08-11,0.28,34.91,Kakamega1,0.2,18.95,74.92
2020-08-12,0.28,34.91,Kakamega1,2.0,18.28,81.92
2020-08-13,0.28,34.91,Kakamega1,2.0,18.27,82.54
2020-08-14,0.28,34.91,Kakamega1,7.8,18.41,86.04
2020-08-15,0.28,34.91,Kakamega1,1.0,18.83,82.0
2020-08-16,0.28,34.91,Kakamega1,4.2,18.55,85.08
2020-08-17,0.28,34.91,Kakamega1,4.2,18.73,86.38
2020-08-18,0.28,34.91,Kakamega1,9.0,18.81,83.08
2020-08-19,0.28,34.91,Kakamega1,5.5,19.1,82.54
2020-08-20,0.28,34.91,Kakamega1,6.6,18.44,85.92
2020-08-21,0.28,34.91,Kakamega1,0.2,18.38,82.92
2020-08-22,0.28,34.91,Kakamega1,8.7,18.1,85.25
2020-08-23,0.28,34.91,Kakamega1,3.4,18.05,84.71
2020-08-24,0.28,34.91,Kakamega1,3.9,17.75,83.79
2020-08-25,0.28,34.91,Kakamega1,0.0,17.59,83.17
2020-08-26,0.28,34.91,Kakamega1,1.4,18.0,80.21
2020-08-27,0.28,34.91,Kakamega1,1.3,18.46,77.21
2020-08-28,0.28,34.91,Kakamega1,4.5,18.07,84.29
2020-08-29,0.28,34.91,Kakamega1,9.7,17.9,83.12
2020-08-30,0.28,34.91,Kakamega1,6.0,18.18,81.46
2020-08-31,0.28,34.91,Kakamega1,14.3,18.07,82.38
2020-09-01,0.28,34.91,Kakamega1,0.7,18.69,77.83
2020-09-02,0.28,34.91,Kakamega1,0.0,19.29,68.33
2020-09-03,0.28,34.91,Kakamega1,1.9,18.52,79.33
2020-09-04,0.28,34.91,Kakamega1,0.6,19.05,74.58
2020-09-05,0.28,34.91,Kakamega1,1.0,19.33,72.33
2020-09-06,0.28,34.91,Kakamega1,17.1,18.84,80.42
2020-09-07,0.28,34.91,Kakamega1,6.8,17.96,81.71
2020-09-08,0.28,34.91,Kakamega1,14.6,18.21,84.67
2020-09-09,0.28,34.91,Kakamega1,9.6,17.49,87.38
2020-09-10,0.28,34.91,Kakamega1,0.5,18.54,81.38
2020-09-11,0.28,34.91,Kakamega1,3.2,18.05,84.46
2020-09-12,0.28,34.91,Kakamega1,9.0,17.92,86.17
2020-09-13,0.28,34.91,Kakamega1,0.1,18.41,80.08
2020-09-14,0.28,34.91,Kakamega1,0.4,18.92,74.62
2020-09-15,0.28,34.91,Kakamega1,0.8,18.83,81.33
2020-09-16,0.28,34.91,Kakamega1,0.3,18.73,81.58
2020-09-17,0.28,34.91,Kakamega1,0.4,19.75,70.88
2020-09-18,0.28,34.91,Kakamega1,1.1,19.8,71.0
2020-09-19,0.28,34.91,Kakamega1,4.9,18.81,81.42
2020-09-20,0.28,34.91,Kakamega1,4.4,18.58,82.08
2020-09-21,0.28,34.91,Kakamega1,6.1,18.67,84.58
2020-09-22,0.28,34.91,Kakamega1,4.0,18.15,86.17
2020-09-23,0.28,34.91,Kakamega1,5.8,18.14,85.29
2020-09-24,0.28,34.91,Kakamega1,11.7,18.4,86.25
2020-09-25,0.28,34.91,Kakamega1,10.6,18.08,89.04
2020-09-26,0.28,34.91,Kakamega1,3.2,17.99,85.79
2020-09-27,0.28,34.91,Kakamega1,0.8,18.62,82.12
2020-09-28,0.28,34.91,Kakamega1,0.9,19.19,76.79
2020-09-29,0.28,34.91,Kakamega1,1.5,18.27,82.38
2020-09-30,0.28,34.91,Kakamega1,13.9,18.04,85.17
2020-10-01,0.28,34.91,Kakamega1,5.3,18.09,84.88
2020-10-02,0.28,34.91,Kakamega1,2.8,18.67,80.46
2020-10-03,0.28,34.91,Kakamega1,2.9,19.01,76.71
2020-10-04,0.28,34.91,Kakamega1,0.1,19.18,77.79
2020-10-05,0.28,34.91,Kakamega1,0.3,19.06,72.83
2020-10-06,0.28,34.91,Kakamega1,3.7,19.19,76.79
2020-10-07,0.28,34.91,Kakamega1,2.6,19.05,77.58
2020-10-08,0.28,34.91,Kakamega1,1.8,19.1,78.67
2020-10-09,0.28,34.91,Kakamega1,0.1,19.61,72.62
2020-10-10,0.28,34.91,Kakamega1,3.2,18.09,85.83
2020-10-11,0.28,34.91,Kakamega1,0.9,18.8,80.58
2020-10-12,0.28,34.91,Kakamega1,9.2,18.62,83.0
2020-10-13,0.28,34.91,Kakamega1,7.3,17.91,88.5
2020-10-14,0.28,34.91,Kakamega1,3.2,18.94,81.17
2020-10-15,0.28,34.91,Kakamega1,0.3,19.0,75.0
2020-10-16,0.28,34.91,Kakamega1,3.3,19.07,75.71
2020-10-17,0.28,34.91,Kakamega1,11.4,19.04,84.71
2020-10-18,0.28,34.91,Kakamega1,1.9,17.93,88.17
2020-10-19,0.28,34.91,Kakamega1,1.2,18.95,81.71
2020-10-20,0.28,34.91,Kakamega1,19.1,18.28,89.33
2020-10-21,0.28,34.91,Kakamega1,2.1,18.51,85.21
2020-10-22,0.28,34.91,Kakamega1,1.1,18.74,82.54
2020-10-23,0.28,34.91,Kakamega1,3.6,18.5,85.67
2020-10-24,0.28,34.91,Kakamega1,2.3,19.03,82.17
2020-10-25,0.28,34.91,Kakamega1,10.6,18.86,86.0
2020-10-26,0.28,34.91,Kakamega1,3.9,17.94,88.88
2020-10-27,0.28,34.91,Kakamega1,13.3,18.32,84.54
2020-10-28,0.28,34.91,Kakamega1,7.2,18.73,84.88
2020-10-29,0.28,34.91,Kakamega1,10.0,18.45,87.83
2020-10-30,0.28,34.91,Kakamega1,6.3,17.84,91.67
2020-10-31,0.28,34.91,Kakamega1,4.3,17.79,86.88
2020-11-01,0.28,34.91,Kakamega1,0.5,19.07,71.79
2020-11-02,0.28,34.91,Kakamega1,2.0,19.86,71.29
2020-11-03,0.28,34.91,Kakamega1,1.4,19.39,74.88
2020-11-04,0.28,34.91,Kakamega1,0.5,20.31,70.08
2020-11-05,0.28,34.91,Kakamega1,1.7,20.32,73.38
2020-11-06,0.28,34.91,Kakamega1,11.0,18.82,87.92
2020-11-07,0.28,34.91,Kakamega1,14.5,18.45,86.25
2020-11-08,0.28,34.91,Kakamega1,6.5,18.06,86.71
2020-11-09,0.28,34.91,Kakamega1,13.1,18.61,83.42
2020-11-10,0.28,34.91,Kakamega1,0.1,18.83,72.42
2020-11-11,0.28,34.91,Kakamega1,13.4,17.99,83.38
2020-11-12,0.28,34.91,Kakamega1,0.3,18.54,75.33
2020-11-13,0.28,34.91,Kakamega1,13.9,18.76,79.62
2020-11-14,0.28,34.91,Kakamega1,17.7,17.88,88.21
2020-11-15,0.28,34.91,Kakamega1,3.0,18.25,83.88
2020-11-16,0.28,34.91,Kakamega1,23.3,17.73,86.12
2020-11-17,0.28,34.91,Kakamega1,0.5,19.15,77.04
2020-11-18,0.28,34.91,Kakamega1,0.0,19.3,73.54
2020-11-19,0.28,34.91,Kakamega1,0.7,18.84,77.62
2020-11-20,0.28,34.91,Kakamega1,1.8,19.29,76.54
2020-11-21,0.28,34.91,Kakamega1,0.0,19.68,71.0
2020-11-22,0.28,34.91,Kakamega1,4.9,19.05,79.88
2020-11-23,0.28,34.91,Kakamega1,0.2,19.38,75.58
2020-11-24,0.28,34.91,Kakamega1,7.3,19.38,75.83
2020-11-25,0.28,34.91,Kakamega1,6.6,18.12,85.62
2020-11-26,0.28,34.91,Kakamega1,0.5,19.15,78.21
2020-11-27,0.28,34.91,Kakamega1,5.8,19.19,79.08
2020-11-28,0.28,34.91,Kakamega1,6.5,19.0,82.79
2020-11-29,0.28,34.91,Kakamega1,7.3,18.07,85.12
2020-11-30,0.28,34.91,Kakamega1,0.6,17.84,81.96
2020-12-01,0.28,34.91,Kakamega1,0.1,19.18,76.42
2020-12-02,0.28,34.91,Kakamega1,0.4,19.38,71.67
2020-12-03,0.28,34.91,Kakamega1,0.0,19.79,66.04
2020-12-04,0.28,34.91,Kakamega1,0.2,18.97,75.71
2020-12-05,0.28,34.91,Kakamega1,0.3,18.87,74.0
2020-12-06,0.28,34.91,Kakamega1,0.0,19.17,71.46
2020-12-07,0.28,34.91,Kakamega1,0.0,19.35,70.12
2020-12-08,0.28,34.91,Kakamega1,11.7,18.58,79.92
2020-12-09,0.28,34.91,Kakamega1,0.1,19.25,70.12
2020-12-10,0.28,34.91,Kakamega1,0.1,19.65,65.71
2020-12-11,0.28,34.91,Kakamega1,0.2,19.12,69.67
2020-12-12,0.28,34.91,Kakamega1,0.0,19.42,62.75
2020-12-13,0.28,34.91,Kakamega1,0.0,19.57,55.12
2020-12-14,0.28,34.91,Kakamega1,0.0,19.66,60.33
2020-12-15,0.28,34.91,Kakamega1,0.0,19.85,61.08
2020-12-16,0.28,34.91,Kakamega1,0.6,20.64,57.83
2020-12-17,0.28,34.91,Kakamega1,0.0,20.69,60.71
2020-12-18,0.28,34.91,Kakamega1,0.3,19.71,67.08
2020-12-19,0.28,34.91,Kakamega1,1.1,19.87,65.96
2020-12-20,0.28,34.91,Kakamega1,0.3,19.58,71.21
2020-12-21,0.28,34.91,Kakamega1,0.2,20.06,65.29
2020-12-22,0.28,34.91,Kakamega1,0.2,19.95,66.92
2020-12-23,0.28,34.91,Kakamega1,0.0,20.33,60.25
2020-12-24,0.28,34.91,Kakamega1,1.4,19.89,70.46
2020-12-25,0.28,34.91,Kakamega1,0.5,19.21,72.96
2020-12-26,0.28,34.91,Kakamega1,0.2,20.2,68.42
2020-12-27,0.28,34.91,Kakamega1,0.0,20.24,62.21
2020-12-28,0.28,34.91,Kakamega1,0.0,20.58,47.67
2020-12-29,0.28,34.91,Kakamega1,0.0,20.86,50.96
2020-12-30,0.28,34.91,Kakamega1,0.0,21.61,53.08
2020-12-31,0.28,34.91,Kakamega1,0.6,19.18,74.21
2021-01-01,0.28,34.91,Kakamega1,16.4,19.0,79.25
2021-01-02,0.28,34.91,Kakamega1,2.1,19.72,71.83
2021-01-03,0.28,34.91,Kakamega1,0.0,20.0,67.92
2021-01-04,0.28,34.91,Kakamega1,0.0,19.9,64.71
2021-01-05,0.28,34.91,Kakamega1,0.1,19.79,62.08
2021-01-06,0.28,34.91,Kakamega1,0.3,20.05,64.96
2021-01-07,0.28,34.91,Kakamega1,0.0,20.94,57.79
2021-01-08,0.28,34.91,Kakamega1,0.1,20.81,61.08
2021-01-09,0.28,34.91,Kakamega1,8.0,18.09,82.96
2021-01-10,0.28,34.91,Kakamega1,8.6,17.66,89.17
2021-01-11,0.28,34.91,Kakamega1,1.7,18.6,78.21
2021-01-12,0.28,34.91,Kakamega1,0.2,18.9,74.17
2021-01-13,0.28,34.91,Kakamega1,0.0,20.52,64.75
2021-01-14,0.28,34.91,Kakamega1,0.1,20.01,67.92
2021-01-15,0.28,34.91,Kakamega1,3.8,19.76,75.96
2021-01-16,0.28,34.91,Kakamega1,26.5,17.88,86.46
2021-01-17,0.28,34.91,Kakamega1,0.0,18.68,78.46
2021-01-18,0.28,34.91,Kakamega1,0.1,19.08,72.0
2021-01-19,0.28,34.91,Kakamega1,0.4,19.76,72.5
2021-01-20,0.28,34.91,Kakamega1,0.1,19.65,70.75
2021-01-21,0.28,34.91,Kakamega1,0.0,19.61,66.08
2021-01-22,0.28,34.91,Kakamega1,0.7,19.8,61.96
2021-01-23,0.28,34.91,Kakamega1,0.1,20.42,62.67
2021-01-24,0.28,34.91,Kakamega1,0.1,20.35,57.75
2021-01-25,0.28,34.91,Kakamega1,0.0,20.01,61.88
2021-01-26,0.28,34.91,Kakamega1,0.0,20.0,58.17
2021-01-27,0.28,34.91,Kakamega1,0.0,20.23,50.83
2021-01-28,0.28,34.91,Kakamega1,0.0,21.02,53.29
2021-01-29,0.28,34.91,Kakamega1,0.0,21.24,53.38
2021-01-30,0.28,34.91,Kakamega1,0.0,21.42,57.46
2021-01-31,0.28,34.91,Kakamega1,0.0,21.0,44.21
2021-02-01,0.28,34.91,Kakamega1,0.0,21.08,35.29
2021-02-02,0.28,34.91,Kakamega1,0.0,21.27,50.5
2021-02-03,0.28,34.91,Kakamega1,0.0,21.33,53.96
2021-02-04,0.28,34.91,Kakamega1,0.0,21.23,56.83
2021-02-05,0.28,34.91,Kakamega1,0.0,21.3,59.54
2021-02-06,0.28,34.91,Kakamega1,1.9,19.87,75.29
2021-02-07,0.28,34.91,Kakamega1,1.5,20.86,68.83
2021-02-08,0.28,34.91,Kakamega1,2.3,20.55,69.92
2021-02-09,0.28,34.91,Kakamega1,1.8,21.15,66.71
2021-02-10,0.28,34.91,Kakamega1,1.0,21.85,61.04
2021-02-11,0.28,34.91,Kakamega1,7.2,18.95,87.67
2021-02-12,0.28,34.91,Kakamega1,0.8,20.65,72.67
2021-02-13,0.28,34.91,Kakamega1,6.9,19.41,82.25
2021-02-14,0.28,34.91,Kakamega1,5.2,20.5,68.92
2021-02-15,0.28,34.91,Kakamega1,0.3,21.99,61.83
2021-02-16,0.28,34.91,Kakamega1,6.4,20.25,75.38
2021-02-17,0.28,34.91,Kakamega1,1.8,20.8,72.79
2021-02-18,0.28,34.91,Kakamega1,1.9,20.41,77.67
2021-02-19,0.28,34.91,Kakamega1,3.1,19.0,79.62
2021-02-20,0.28,34.91,Kakamega1,1.2,19.42,74.04
2021-02-21,0.28,34.91,Kakamega1,0.2,19.95,64.46
2021-02-22,0.28,34.91,Kakamega1,6.2,18.27,78.83
2021-02-23,0.28,34.91,Kakamega1,0.0,19.57,69.79
2021-02-24,0.28,34.91,Kakamega1,0.4,19.3,69.58
2021-02-25,0.28,34.91,Kakamega1,0.0,19.95,64.08
2021-02-26,0.28,34.91,Kakamega1,0.0,20.35,56.33
2021-02-27,0.28,34.91,Kakamega1,0.0,20.66,55.38
2021-02-28,0.28,34.91,Kakamega1,0.0,21.56,56.5
2021-03-01,0.28,34.91,Kakamega1,0.0,22.3,54.04
2021-03-02,0.28,34.91,Kakamega1,0.0,23.96,42.21
2021-03-03,0.28,34.91,Kakamega1,1.0,22.25,60.71
2021-03-04,0.28,34.91,Kakamega1,4.1,21.78,63.96
2021-03-05,0.28,34.91,Kakamega1,1.1,21.1,68.5
2021-03-06,0.28,34.91,Kakamega1,2.7,21.38,65.62
2021-03-07,0.28,34.91,Kakamega1,0.5,19.85,70.62
2021-03-08,0.28,34.91,Kakamega1,9.2,19.3,77.5
2021-03-09,0.28,34.91,Kakamega1,0.0,19.98,73.29
2021-03-10,0.28,34.91,Kakamega1,0.0,21.0,49.67
2021-03-11,0.28,34.91,Kakamega1,0.0,21.35,42.75
2021-03-12,0.28,34.91,Kakamega1,0.0,22.85,36.96
2021-03-13,0.28,34.91,Kakamega1,0.0,23.1,35.58
2021-03-14,0.28,34.91,Kakamega1,0.0,22.24,49.17
2021-03-15,0.28,34.91,Kakamega1,0.7,21.76,54.5
2021-03-16,0.28,34.91,Kakamega1,0.4,21.49,56.04
2021-03-17,0.28,34.91,Kakamega1,2.9,20.72,68.67
2021-03-18,0.28,34.91,Kakamega1,1.1,20.3,66.5
2021-03-19,0.28,34.91,Kakamega1,0.0,21.73,57.92
2021-03-20,0.28,34.91,Kakamega1,0.2,22.03,54.67
2021-03-21,0.28,34.91,Kakamega1,0.8,21.83,55.79
2021-03-22,0.28,34.91,Kakamega1,0.3,22.33,51.33
2021-03-23,0.28,34.91,Kakamega1,0.0,22.8,42.5
2021-03-24,0.28,34.91,Kakamega1,0.0,22.34,38.62
2021-03-25,0.28,34.91,Kakamega1,0.0,22.08,47.29
2021-03-26,0.28,34.91,Kakamega1,0.0,22.68,46.5
2021-03-27,0.28,34.91,Kakamega1,2.6,19.32,74.21
2021-03-28,0.28,34.91,Kakamega1,0.1,21.41,61.5
2021-03-29,0.28,34.91,Kakamega1,1.4,21.12,64.62
2021-03-30,0.28,34.91,Kakamega1,16.6,18.53,83.04
2021-03-31,0.28,34.91,Kakamega1,10.3,19.0,83.08
2021-04-01,0.28,34.91,Kakamega1,0.2,19.91,73.17
2021-04-02,0.28,34.91,Kakamega1,10.1,18.18,85.83
2021-04-03,0.28,34.91,Kakamega1,4.1,18.87,84.17
2021-04-04,0.28,34.91,Kakamega1,9.7,18.66,85.71
2021-04-05,0.28,34.91,Kakamega1,13.7,19.02,85.96
2021-04-06,0.28,34.91,Kakamega1,9.0,18.97,86.79
2021-04-07,0.28,34.91,Kakamega1,0.4,19.44,74.21
2021-04-08,0.28,34.91,Kakamega1,1.6,19.0,80.33
2021-04-09,0.28,34.91,Kakamega1,10.9,19.47,81.58
2021-04-10,0.28,34.91,Kakamega1,10.7,19.29,82.67
2021-04-11,0.28,34.91,Kakamega1,0.7,19.66,77.67
2021-04-12,0.28,34.91,Kakamega1,4.9,19.04,81.79
2021-04-13,0.28,34.91,Kakamega1,4.0,18.55,85.25
2021-04-14,0.28,34.91,Kakamega1,0.7,19.78,77.75
2021-04-15,0.28,34.91,Kakamega1,0.5,19.68,77.46
2021-04-16,0.28,34.91,Kakamega1,1.0,19.54,79.21
2021-04-17,0.28,34.91,Kakamega1,1.6,19.6,78.67
2021-04-18,0.28,34.91,Kakamega1,1.1,19.32,81.25
2021-04-19,0.28,34.91,Kakamega1,4.6,19.11,82.75
2021-04-20,0.28,34.91,Kakamega1,7.6,19.01,82.12
2021-04-21,0.28,34.91,Kakamega1,25.7,18.15,89.12
2021-04-22,0.28,34.91,Kakamega1,4.8,18.41,86.0
2021-04-23,0.28,34.91,Kakamega1,2.7,18.39,86.83
2021-04-24,0.28,34.91,Kakamega1,21.6,18.49,88.5
2021-04-25,0.28,34.91,Kakamega1,24.6,18.04,92.71
2021-04-26,0.28,34.91,Kakamega1,6.1,18.25,85.54
2021-04-27,0.28,34.91,Kakamega1,0.6,19.0,81.92
2021-04-28,0.28,34.91,Kakamega1,0.6,19.45,76.75
2021-04-29,0.28,34.91,Kakamega1,7.6,18.49,85.83
2021-04-30,0.28,34.91,Kakamega1,2.8,18.88,81.5
2021-05-01,0.28,34.91,Kakamega1,0.2,18.82,80.83
2021-05-02,0.28,34.91,Kakamega1,1.8,18.62,86.25
2021-05-03,0.28,34.91,Kakamega1,13.3,18.16,88.5
2021-05-04,0.28,34.91,Kakamega1,7.3,18.54,86.38
2021-05-05,0.28,34.91,Kakamega1,16.7,18.07,88.75
2021-05-06,0.28,34.91,Kakamega1,16.8,18.03,91.33
2021-05-07,0.28,34.91,Kakamega1,6.2,18.03,89.17
2021-05-08,0.28,34.91,Kakamega1,11.9,17.63,89.25
2021-05-09,0.28,34.91,Kakamega1,13.0,17.59,93.04
2021-05-10,0.28,34.91,Kakamega1,7.8,16.55,95.25
2021-05-11,0.28,34.91,Kakamega1,10.0,17.52,88.46
2021-05-12,0.28,34.91,Kakamega1,2.1,17.53,87.21
2021-05-13,0.28,34.91,Kakamega1,0.2,18.0,83.79
2021-05-14,0.28,34.91,Kakamega1,1.7,19.29,79.62
2021-05-15,0.28,34.91,Kakamega1,0.7,18.28,84.33
2021-05-16,0.28,34.91,Kakamega1,4.4,18.52,85.38
2021-05-17,0.28,34.91,Kakamega1,3.3,19.13,85.54
2021-05-18,0.28,34.91,Kakamega1,2.0,18.61,86.08
2021-05-19,0.28,34.91,Kakamega1,11.3,18.58,87.17
2021-05-20,0.28,34.91,Kakamega1,0.6,18.56,83.17
2021-05-21,0.28,34.91,Kakamega1,0.7,19.14,81.0
2021-05-22,0.28,34.91,Kakamega1,1.1,18.67,81.21
2021-05-23,0.28,34.91,Kakamega1,5.1,19.1,83.21
2021-05-24,0.28,34.91,Kakamega1,3.9,18.77,86.04
2021-05-25,0.28,34.91,Kakamega1,10.4,18.88,82.88
2021-05-26,0.28,34.91,Kakamega1,5.0,18.9,81.17
2021-05-27,0.28,34.91,Kakamega1,0.2,19.02,75.83
2021-05-28,0.28,34.91,Kakamega1,0.2,18.67,74.67
2021-05-29,0.28,34.91,Kakamega1,0.8,18.65,77.08
2021-05-30,0.28,34.91,Kakamega1,0.8,19.41,77.75
2021-05-31,0.28,34.91,Kakamega1,0.0,19.38,66.38
2021-06-01,0.28,34.91,Kakamega1,0.2,18.87,69.29
2021-06-02,0.28,34.91,Kakamega1,0.7,18.68,73.79
2021-06-03,0.28,34.91,Kakamega1,0.5,18.34,81.71
2021-06-04,0.28,34.91,Kakamega1,2.7,19.21,78.0
2021-06-05,0.28,34.91,Kakamega1,2.1,19.27,77.08
2021-06-06,0.28,34.91,Kakamega1,0.6,18.83,77.12
2021-06-07,0.28,34.91,Kakamega1,0.0,18.87,67.54
2021-06-08,0.28,34.91,Kakamega1,0.0,19.58,68.42
2021-06-09,0.28,34.91,Kakamega1,0.0,18.66,73.25
2021-06-10,0.28,34.91,Kakamega1,0.2,18.9,75.79
2021-06-11,0.28,34.91,Kakamega1,6.3,18.4,84.0
2021-06-12,0.28,34.91,Kakamega1,0.8,18.62,79.33
2021-06-13,0.28,34.91,Kakamega1,1.7,18.6,78.12
2021-06-14,0.28,34.91,Kakamega1,0.1,19.13,73.71
2021-06-15,0.28,34.91,Kakamega1,0.7,19.38,74.42
2021-06-16,0.28,34.91,Kakamega1,12.1,18.02,88.42
2021-06-17,0.28,34.91,Kakamega1,5.6,18.36,84.33
2021-06-18,0.28,34.91,Kakamega1,10.9,17.61,89.0
2021-06-19,0.28,34.91,Kakamega1,5.4,17.35,87.08
2021-06-20,0.28,34.91,Kakamega1,2.5,18.43,79.79
2021-06-21,0.28,34.91,Kakamega1,2.4,17.79,82.83
2021-06-22,0.28,34.91,Kakamega1,0.9,17.83,76.54
2021-06-23,0.28,34.91,Kakamega1,0.0,18.61,69.42
2021-06-24,0.28,34.91,Kakamega1,0.0,18.58,72.71
2021-06-25,0.28,34.91,Kakamega1,2.8,18.24,82.17
2021-06-26,0.28,34.91,Kakamega1,0.8,18.08,78.58
2021-06-27,0.28,34.91,Kakamega1,0.1,18.59,71.5
2021-06-28,0.28,34.91,Kakamega1,0.0,18.49,70.67
2021-06-29,0.28,34.91,Kakamega1,0.5,17.97,79.67
2021-06-30,0.28,34.91,Kakamega1,1.3,17.12,81.67
2021-07-01,0.28,34.91,Kakamega1,1.0,17.82,78.67
2021-07-02,0.28,34.91,Kakamega1,0.1,18.25,75.75
2021-07-03,0.28,34.91,Kakamega1,1.2,18.39,80.54
2021-07-04,0.28,34.91,Kakamega1,1.2,18.44,80.96
2021-07-05,0.28,34.91,Kakamega1,1.8,18.42,80.12
2021-07-06,0.28,34.91,Kakamega1,3.4,17.78,81.62
2021-07-07,0.28,34.91,Kakamega1,1.7,18.32,78.58
2021-07-08,0.28,34.91,Kakamega1,2.5,17.32,81.96
2021-07-09,0.28,34.91,Kakamega1,7.5,17.1,87.08
2021-07-10,0.28,34.91,Kakamega1,1.6,17.87,78.38
2021-07-11,0.28,34.91,Kakamega1,7.3,18.36,80.29
2021-07-12,0.28,34.91,Kakamega1,4.4,16.63,88.46
2021-07-13,0.28,34.91,Kakamega1,7.3,17.37,84.46
2021-07-14,0.28,34.91,Kakamega1,4.6,18.0,84.92
2021-07-15,0.28,34.91,Kakamega1,1.0,17.62,84.79
2021-07-16,0.28,34.91,Kakamega1,0.6,18.0,85.62
2021-07-17,0.28,34.91,Kakamega1,0.4,18.39,77.79
2021-07-18,0.28,34.91,Kakamega1,1.3,18.1,77.25
2021-07-19,0.28,34.91,Kakamega1,1.0,18.53,73.29
2021-07-20,0.28,34.91,Kakamega1,0.8,18.95,75.08
2021-07-21,0.28,34.91,Kakamega1,0.6,18.92,74.67
2021-07-22,0.28,34.91,Kakamega1,0.4,18.49,73.67
2021-07-23,0.28,34.91,Kakamega1,0.0,19.0,68.33
2021-07-24,0.28,34.91,Kakamega1,1.3,19.18,66.0
2021-07-25,0.28,34.91,Kakamega1,0.2,19.18,66.92
2021-07-26,0.28,34.91,Kakamega1,1.9,18.43,73.79
2021-07-27,0.28,34.91,Kakamega1,0.9,19.18,69.71
2021-07-28,0.28,34.91,Kakamega1,3.8,19.02,78.12
2021-07-29,0.28,34.91,Kakamega1,4.5,18.12,83.04
2021-07-30,0.28,34.91,Kakamega1,1.5,18.43,78.83
2021-07-31,0.28,34.91,Kakamega1,0.0,19.42,69.29
2021-08-01,0.28,34.91,Kakamega1,3.1,18.59,77.75
2021-08-02,0.28,34.91,Kakamega1,3.5,17.29,86.33
2021-08-03,0.28,34.91,Kakamega1,2.1,18.58,76.58
2021-08-04,0.28,34.91,Kakamega1,2.3,18.27,82.62
2021-08-05,0.28,34.91,Kakamega1,0.5,18.67,72.5
2021-08-06,0.28,34.91,Kakamega1,1.3,18.96,74.5
2021-08-07,0.28,34.91,Kakamega1,0.6,18.88,72.33
2021-08-08,0.28,34.91,Kakamega1,3.7,18.54,79.42
2021-08-09,0.28,34.91,Kakamega1,4.3,18.1,84.0
2021-08-10,0.28,34.91,Kakamega1,0.7,17.44,84.75
2021-08-11,0.28,34.91,Kakamega1,5.9,18.25,78.04
2021-08-12,0.28,34.91,Kakamega1,2.8,18.21,82.71
2021-08-13,0.28,34.91,Kakamega1,6.6,18.74,79.58
2021-08-14,0.28,34.91,Kakamega1,4.4,17.46,86.71
2021-08-15,0.28,34.91,Kakamega1,13.6,17.01,88.71
2021-08-16,0.28,34.91,Kakamega1,6.0,17.79,82.42
2021-08-17,0.28,34.91,Kakamega1,0.8,18.08,78.67
2021-08-18,0.28,34.91,Kakamega1,1.6,18.48,76.92
2021-08-19,0.28,34.91,Kakamega1,4.7,18.27,83.17
2021-08-20,0.28,34.91,Kakamega1,2.8,18.04,80.96
2021-08-21,0.28,34.91,Kakamega1,4.2,17.84,82.92
2021-08-22,0.28,34.91,Kakamega1,7.3,17.87,81.29
2021-08-23,0.28,34.91,Kakamega1,0.2,17.78,73.58
2021-08-24,0.28,34.91,Kakamega1,0.4,18.27,79.71
2021-08-25,0.28,34.91,Kakamega1,0.1,19.32,68.33
2021-08-26,0.28,34.91,Kakamega1,0.0,19.6,64.88
2021-08-27,0.28,34.91,Kakamega1,7.9,18.79,75.38
2021-08-28,0.28,34.91,Kakamega1,1.5,19.23,71.46
2021-08-29,0.28,34.91,Kakamega1,0.0,20.65,59.08
2021-08-30,0.28,34.91,Kakamega1,1.7,19.3,73.88
2021-08-31,0.28,34.91,Kakamega1,2.5,18.4,83.54
2021-09-01,0.28,34.91,Kakamega1,16.3,17.72,86.96
2021-09-02,0.28,34.91,Kakamega1,7.1,18.72,83.54
2021-09-03,0.28,34.91,Kakamega1,4.6,17.68,86.71
2021-09-04,0.28,34.91,Kakamega1,3.1,18.12,83.58
2021-09-05,0.28,34.91,Kakamega1,7.5,17.97,84.5
2021-09-06,0.28,34.91,Kakamega1,0.3,18.46,79.17
2021-09-07,0.28,34.91,Kakamega1,0.2,19.02,73.46
2021-09-08,0.28,34.91,Kakamega1,14.4,17.87,84.92
2021-09-09,0.28,34.91,Kakamega1,2.8,17.01,87.29
